"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.24871832790487,0.442,0.224,0,"0","ZBTB7A"
0,2.58921956474032,0.262,0.045,0,"0","IRF5"
0,1.33754549957681,0.4,0.183,0,"0","ATF4"
0,2.2329978195001,0.287,0.07,0,"0","QSOX1"
0,1.57037096130319,0.355,0.138,0,"0","SQOR"
0,3.12154341104558,0.25,0.034,0,"0","AP5B1"
0,1.40192502476179,0.383,0.167,0,"0","MIS18BP1"
0,1.08455343537098,0.972,0.756,0,"0","ARPC1B"
0,1.14890523429297,0.532,0.317,0,"0","CDV3"
0,1.04124594829649,0.447,0.232,0,"0","CAPZA2"
0,0.761366652573413,0.558,0.344,0,"0","MTPN"
0,1.55222286185182,0.317,0.103,0,"0","CALHM6"
0,1.95758028985796,0.304,0.09,0,"0","NAPRT"
0,1.14488720959942,0.433,0.219,0,"0","CD4"
0,2.19438894371304,0.283,0.069,0,"0","FKBP15"
0,1.21355507276421,0.572,0.358,0,"0","TUBA1A"
0,1.21633295455763,0.449,0.236,0,"0","ENY2"
0,3.20736846075194,0.253,0.04,0,"0","FOSB"
0,0.98121667534984,0.908,0.696,0,"0","LCP1"
0,0.785034639352133,0.426,0.214,0,"0","PTPN18"
0,1.16100836443087,0.396,0.185,0,"0","H2AFJ"
0,1.15787307594624,0.405,0.194,0,"0","YWHAE"
0,1.93142754754327,0.299,0.088,0,"0","DENND10"
0,2.0865255085139,0.287,0.076,0,"0","JAK2"
0,2.05479932191317,0.291,0.08,0,"0","BCL3"
0,1.39109329637339,0.264,0.054,0,"0","CDKN1A"
0,2.47615678022713,0.264,0.054,0,"0","APAF1"
0,1.25542707550112,0.424,0.214,0,"0","SPG21"
0,1.67961820536808,0.33,0.121,0,"0","STAT2"
0,1.44263878878041,0.377,0.168,0,"0","ATP2B1"
0,0.978326018850905,0.616,0.408,0,"0","SCAND1"
0,1.68619822256901,0.323,0.116,0,"0","DICER1"
0,0.799608488808401,0.525,0.318,0,"0","CDKN2D"
0,1.09757085238786,0.444,0.237,0,"0","XIST"
0,1.22394611382818,0.427,0.22,0,"0","POLE4"
0,1.1186386432929,0.481,0.274,0,"0","ROCK1"
0,0.863270098861663,0.467,0.261,0,"0","CMTM6"
0,1.38889003386524,0.367,0.161,0,"0","MED13L"
0,2.40361480433043,0.265,0.06,0,"0","IRS2"
0,0.994265069718037,0.536,0.331,0,"0","SEC11A"
0,1.29011334597774,0.4,0.195,0,"0","OGFR"
0,1.34749983632892,0.33,0.125,0,"0","BID"
0,1.61923337466282,0.326,0.122,0,"0","RBPJ"
0,0.93133057831657,0.651,0.447,0,"0","POLR2L"
0,1.76868371484896,0.304,0.101,0,"0","EVI2A"
0,0.855415892364802,0.543,0.341,0,"0","MYO1G"
0,0.953790478152183,0.499,0.297,0,"0","STMP1"
0,2.38134799076953,0.257,0.055,0,"0","PLXNC1"
0,0.894114041098002,0.648,0.446,0,"0","CSTB"
0,2.31481727957818,0.26,0.058,0,"0","TRIOBP"
0,2.25541265536191,0.263,0.062,0,"0","ADAM15"
0,1.61318908481987,0.319,0.118,0,"0","PLEKHB2"
0,2.03650006696421,0.277,0.076,0,"0","SLCO3A1"
0,1.42890723179115,0.346,0.145,0,"0","UBR4"
0,1.26034311953648,0.364,0.163,0,"0","SERPINB6"
0,0.990516292012566,0.412,0.211,0,"0","HACD4"
0,0.992776039845686,0.466,0.266,0,"0","RTN4"
0,1.13122017424639,0.438,0.238,0,"0","RNF181"
0,1.07383556625193,0.467,0.267,0,"0","UQCRC1"
0,0.91265933252606,0.626,0.426,0,"0","MTDH"
0,1.73773542684623,0.306,0.106,0,"0","CARS2"
0,1.73612046705814,0.301,0.101,0,"0","TNFRSF1A"
0,1.18453662506402,0.413,0.213,0,"0","CHMP2A"
0,0.543490948200118,0.997,0.797,0,"0","CD74"
0,1.27420220313878,0.279,0.08,0,"0","GSN"
0,2.38735521731912,0.258,0.059,0,"0","TLE3"
0,1.04920787410645,0.434,0.235,0,"0","PREX1"
0,0.924204433612443,0.554,0.356,0,"0","TMEM219"
0,1.04232941456515,0.505,0.307,0,"0","NDUFB1"
0,1.29835346543542,0.406,0.209,0,"0","PLD3"
0,1.0364370175513,0.466,0.269,0,"0","NAA38"
0,1.20729770822903,0.357,0.16,0,"0","MAP2K3"
0,1.24924977486922,0.393,0.197,0,"0","PTEN"
0,1.19843846988296,0.371,0.175,0,"0","IFI27L2"
0,2.10884616818296,0.265,0.069,0,"0","TSEN34"
0,0.843372450434596,0.754,0.558,0,"0","TPI1"
0,1.40501377571884,0.34,0.146,0,"0","TRIM8"
0,1.85732152201377,0.274,0.08,0,"0","HOTAIRM1"
0,1.61260835409981,0.277,0.083,0,"0","OAS1"
0,1.26129836088079,0.373,0.179,0,"0","PSTPIP1"
0,1.52528935546188,0.327,0.134,0,"0","GNG10"
0,1.58590076709391,0.324,0.131,0,"0","CSGALNACT2"
0,2.17324258131917,0.256,0.063,0,"0","BCKDK"
0,1.57430007142627,0.307,0.114,0,"0","RARA"
0,1.13380543793384,0.407,0.214,0,"0","DOCK2"
0,1.2687421006533,0.362,0.169,0,"0","EPN1"
0,1.50951537717356,0.32,0.128,0,"0","LPGAT1"
0,2.09859398636695,0.259,0.067,0,"0","NRROS"
0,1.7978040318636,0.277,0.086,0,"0","RPS6KA4"
0,1.39801362267378,0.306,0.115,0,"0","SEC14L1"
0,0.887606163818093,0.501,0.311,0,"0","MOB1A"
0,1.07767472379903,0.425,0.235,0,"0","UPP1"
0,0.90629668820288,0.768,0.579,0,"0","ENO1"
0,0.94405232554516,0.887,0.699,0,"0","SERP1"
0,1.50189517701996,0.313,0.125,0,"0","TIMM8B"
0,1.60288620483027,0.297,0.109,0,"0","NCOR2"
0,1.2328095447521,0.358,0.171,0,"0","FAM120A"
0,1.02817959565125,0.863,0.677,0,"0","ALDOA"
0,1.33493861045304,0.333,0.148,0,"0","NUDT3"
0,0.935956604195246,0.643,0.458,0,"0","SMAP2"
0,0.751400510055486,0.631,0.446,0,"0","SEC61B"
0,0.913202812364849,0.596,0.411,0,"0","PGAM1"
0,1.20895357146958,0.352,0.167,0,"0","MAP3K1"
0,0.868870464273364,0.529,0.345,0,"0","TGOLN2"
0,1.43347028998565,0.333,0.149,0,"0","PARP14"
0,1.15203338132972,0.308,0.124,0,"0","ANO6"
0,0.911782238528003,0.931,0.748,0,"0","EMP3"
0,1.75741782404591,0.274,0.091,0,"0","TYK2"
0,1.11223798719321,0.484,0.301,0,"0","HMGB2"
0,1.44694849631376,0.311,0.128,0,"0","HIPK3"
0,1.64169159986833,0.266,0.083,0,"0","ARRB1"
0,1.00724091872002,0.454,0.271,0,"0","SHKBP1"
0,0.851324672275114,0.544,0.362,0,"0","DEK"
0,1.70629416648205,0.265,0.083,0,"0","RRBP1"
0,0.866616796077533,0.66,0.479,0,"0","ACTR2"
0,1.03663480600825,0.412,0.231,0,"0","MBD2"
0,0.930701015422581,0.465,0.285,0,"0","TWF2"
0,1.54983735474372,0.287,0.107,0,"0","MANBA"
0,0.873150474164623,0.646,0.466,0,"0","ATP5MF"
0,0.878877141473362,0.778,0.599,0,"0","CD44"
0,0.857613991769357,0.499,0.32,0,"0","GNB1"
0,0.920025138604881,0.486,0.307,0,"0","DDX21"
0,0.915471307040646,0.417,0.238,0,"0","SUPT4H1"
0,1.47319145375415,0.298,0.119,0,"0","JOSD2"
0,1.07512216202416,0.389,0.211,0,"0","CHMP4B"
0,0.869710532090095,0.541,0.364,0,"0","BST2"
0,1.67845985025989,0.269,0.092,0,"0","CERT1"
0,1.18198531352371,0.349,0.172,0,"0","HOOK3"
0,1.44938427285058,0.298,0.122,0,"0","TMEM154"
0,1.83721542574233,0.253,0.077,0,"0","ZMIZ1"
0,1.76008137596896,0.259,0.083,0,"0","HEBP1"
0,0.951404667689412,0.452,0.276,0,"0","OS9"
0,0.975668886881634,0.826,0.65,0,"0","CALM2"
0,0.844744000192209,0.572,0.396,0,"0","AKAP13"
0,0.917732768731723,0.467,0.292,0,"0","USP3"
0,1.60777602188242,0.261,0.086,0,"0","IER5"
0,1.22115614600215,0.34,0.165,0,"0","FAM200B"
0,1.39415414427452,0.271,0.096,0,"0","CARD19"
0,1.41654504783313,0.297,0.122,0,"0","MAP3K11"
0,1.4646225055338,0.293,0.118,0,"0","DHRS4"
0,1.32014166381013,0.31,0.137,0,"0","CTDNEP1"
0,1.06825852220294,0.345,0.172,0,"0","G6PD"
0,1.78183611711122,0.263,0.091,0,"0","BEST1"
0,1.5796629347251,0.27,0.099,0,"0","RNPEP"
0,1.17757775907963,0.334,0.163,0,"0","HDLBP"
0,1.32293756777417,0.331,0.16,0,"0","TRMT1"
0,1.07337312703578,0.33,0.16,0,"0","MAPKAPK3"
0,1.64360827276085,0.258,0.089,0,"0","IL10RB"
0,1.0165947942628,0.365,0.196,0,"0","AKIRIN2"
0,1.625702720274,0.259,0.091,0,"0","VAMP3"
0,1.15138123746812,0.339,0.171,0,"0","EIF4E2"
0,1.34444506241092,0.296,0.128,0,"0","RAB27A"
0,0.708429823676007,0.774,0.607,0,"0","GPX4"
0,1.48490616518229,0.274,0.108,0,"0","LAMP2"
0,1.30009873472026,0.301,0.136,0,"0","MOB3A"
0,0.842694788801739,0.562,0.399,0,"0","UQCRQ"
0,1.4172588247697,0.28,0.117,0,"0","TPD52L2"
0,1.37171128646854,0.294,0.131,0,"0","CCDC88B"
0,1.25221690465506,0.975,0.814,0,"0","CYBA"
0,0.838614442297997,0.585,0.426,0,"0","USP15"
0,1.63690171207785,0.354,0.196,0,"0","IFI6"
0,1.29664427408287,0.286,0.128,0,"0","SRA1"
0,0.673495451927683,0.682,0.525,0,"0","PTP4A2"
0,0.788675248044775,0.874,0.717,0,"0","UQCR11"
0,0.770482387549381,0.7,0.543,0,"0","SRRM2"
0,1.43900883462287,0.261,0.105,0,"0","ZDHHC20"
0,1.15847742713961,0.312,0.156,0,"0","CELF1"
0,0.776309154090478,0.797,0.643,0,"0","COX5B"
0,0.793909673625704,0.864,0.71,0,"0","COX6B1"
0,1.26491491554695,0.274,0.121,0,"0","IL6R"
0,1.33201795880331,0.271,0.118,0,"0","COMMD9"
0,1.4243526279072,0.256,0.103,0,"0","ARHGAP27"
0,1.49870705543088,0.254,0.101,0,"0","SERTAD2"
0,2.8376896150827,1,0.848,0,"0","S100A6"
0,1.49062590400438,0.251,0.099,0,"0","SPAG9"
0,1.19987192451064,0.28,0.129,0,"0","JARID2"
0,1.30436529259577,0.27,0.119,0,"0","CYB5R4"
0,1.29789505601702,0.272,0.121,0,"0","EP300"
0,0.753430794103632,0.623,0.472,0,"0","WAS"
0,1.43537941785539,0.274,0.126,0,"0","MX2"
0,1.3315978004286,0.257,0.109,0,"0","AP1B1"
0,1.30786469003728,0.267,0.122,0,"0","PKN2"
0,0.696195348042186,0.774,0.629,0,"0","HIGD2A"
0,1.19752629094388,0.258,0.113,0,"0","CCPG1"
0,1.26896965865432,0.251,0.11,0,"0","DUSP23"
0,0.944600909257778,0.95,0.819,0,"0","ARPC3"
0,0.771718337442588,0.936,0.806,0,"0","TPM3"
0,0.624379871396484,0.74,0.611,0,"0","UBL5"
0,0.754383307798102,0.932,0.805,0,"0","RHOA"
0,1.20638088992573,0.996,0.87,0,"0","OAZ1"
0,0.621289677473664,0.87,0.754,0,"0","GMFG"
0,0.521551289703392,0.87,0.769,0,"0","YWHAB"
0,0.838768953194601,0.994,0.897,0,"0","MYL6"
0,1.07036566788138,0.996,0.906,0,"0","H3F3A"
0,0.654418819879826,0.887,0.799,0,"0","LSP1"
0,0.958148928254523,0.805,0.721,0,"0","CRIP1"
0,1.50307090129138,0.999,0.918,0,"0","VIM"
0,0.767286565350473,0.978,0.911,0,"0","ATP5MC2"
0,1.52407197638297,0.999,0.933,0,"0","GAPDH"
0,1.01814920603442,1,0.943,0,"0","SH3BGRL3"
0,1.07784060047252,0.997,0.948,0,"0","MT-ND4"
0,0.506499301260403,0.941,0.893,0,"0","SLC25A6"
0,0.697362841074155,0.996,0.953,0,"0","MT-ND2"
0,1.07642994185964,0.998,0.961,0,"0","ATP5F1E"
0,0.916128697034702,0.998,0.965,0,"0","SERF2"
0,0.854390038670668,0.999,0.98,0,"0","MT-ND1"
0,2.5031440842783,1,0.989,0,"0","FTL"
0,1.68747042386581,1,0.994,0,"0","FTH1"
0,0.623037481980601,1,0.998,0,"0","TMSB10"
0,0.610978129863896,1,0.999,0,"0","ACTB"
2.47032822920623e-322,1.05982622295998,0.355,0.193,4.86481738177583e-318,"0","FLII"
3.79047163489404e-320,0.893186398115214,0.476,0.302,7.46457579059684e-316,"0","PRKAR1A"
3.60372470207897e-317,0.849081515820131,0.494,0.319,7.09681505580411e-313,"0","ANAPC11"
9.94995246887036e-317,0.780096300925852,0.57,0.406,1.95944413969464e-312,"0","WASF2"
1.03635817967657e-314,0.643653874061063,0.634,0.464,2.04090016323706e-310,"0","RNASET2"
1.1975058304909e-313,0.823097142549056,0.614,0.468,2.35824823198572e-309,"0","RNF213"
2.83704316645204e-312,0.854208506998667,0.394,0.221,5.586989107694e-308,"0","SNX2"
2.1871411303264e-309,0.878279305517915,0.302,0.152,4.30713702795178e-305,"0","IRF7"
3.15748119266883e-309,1.00618682490596,0.354,0.193,6.21802771272273e-305,"0","TACC1"
2.32816340667973e-308,1.10159299039933,0.339,0.183,4.5848521967744e-304,"0","ANKRD13D"
3.42776603323956e-307,0.795569578159934,0.568,0.408,6.75029964925866e-303,"0","PAK2"
1.87378845150833e-306,0.927153760767682,0.42,0.253,3.69005159755536e-302,"0","TM9SF2"
1.83994056221292e-303,0.986324419936089,0.388,0.225,3.62339494916591e-299,"0","STAT6"
3.34472637867741e-301,1.07424113582482,0.398,0.239,6.58676965752943e-297,"0","VAMP5"
1.25758143334624e-299,1.04312650097945,0.335,0.18,2.47655511668875e-295,"0","MAP3K2"
6.45948239134182e-293,0.836940840670941,0.482,0.315,1.27206586732695e-288,"0","AURKAIP1"
2.70296734999576e-292,1.09023634776768,0.289,0.145,5.32295360234665e-288,"0","TRIP12"
7.94527751287537e-292,1.1059672694349,0.294,0.15,1.56466350061055e-287,"0","MEF2A"
1.48947401181979e-290,0.966964141400828,0.371,0.212,2.93322117147672e-286,"0","CCNY"
3.62253992524146e-289,0.935747215673904,0.376,0.217,7.13386787477801e-285,"0","NAAA"
4.10154235345867e-285,0.971537709075166,0.354,0.199,8.07716735666615e-281,"0","SH3GLB1"
9.11388552666932e-284,0.716568981484383,0.585,0.436,1.79479747676699e-279,"0","ARF5"
4.81616563816493e-281,0.881153438854969,0.423,0.262,9.4844749912382e-277,"0","NCKAP1L"
2.02241868437576e-280,1.03270587838668,0.34,0.19,3.98274911514118e-276,"0","AKR1A1"
8.00079401438184e-278,1.00518120559036,0.563,0.411,1.57559636525222e-273,"0","MT2A"
1.56774483978734e-276,0.881888447669946,0.423,0.264,3.08735991299321e-272,"0","HM13"
5.47927104957376e-276,0.815613342541898,0.496,0.337,1.07903284779256e-271,"0","ROMO1"
1.09762640876859e-274,1.09805368004818,0.283,0.145,2.16155568678798e-270,"0","TMEM165"
4.241997841539e-274,1.20344467663723,0.26,0.129,8.35376634934276e-270,"0","IFI35"
6.50148597211867e-274,1.14176793223105,0.261,0.128,1.28033763248933e-269,"0","ZNF524"
1.84292787694533e-272,0.699995829186087,0.594,0.45,3.62927786806844e-268,"0","WDR83OS"
6.2129033369956e-271,0.931636739424625,0.256,0.121,1.22350705415454e-266,"0","STX7"
6.48240138912582e-271,0.964016863386582,0.322,0.175,1.27657930556055e-266,"0","RAP2B"
1.48980528922653e-270,0.887621236104302,0.418,0.26,2.9338735560738e-266,"0","CCDC69"
1.61843543485256e-269,0.649891828126169,0.657,0.533,3.18718490185515e-265,"0","NDUFA11"
1.58311808167317e-268,0.740103647008955,0.399,0.232,3.11763443823898e-264,"0","ACTN4"
1.9558975701004e-266,1.07444118623456,0.294,0.155,3.85174908479871e-262,"0","ADPGK"
1.89106103515423e-265,1.05011027647212,0.297,0.157,3.72406649652923e-261,"0","MTMR14"
3.42416898421172e-265,0.68204753771482,0.496,0.326,6.74321598060815e-261,"0","PRKCB"
3.18897260713865e-264,0.684371628752392,0.422,0.258,6.28004375523814e-260,"0","DYNLL1"
1.57547460870994e-262,1.00135070713248,0.305,0.163,3.10258214693249e-258,"0","ARID1A"
2.85383195761827e-262,0.92144454699956,0.34,0.192,5.62005127413765e-258,"0","JPT1"
4.54573728017272e-262,0.845830516225945,0.416,0.259,8.95192042584414e-258,"0","REEP5"
3.23489234277839e-261,1.09896099185603,0.256,0.126,6.37047349063347e-257,"0","RELB"
1.55509871383972e-257,1.1211942592568,0.253,0.126,3.06245589716456e-253,"0","LRRFIP2"
1.06314752416455e-255,0.943272312039404,0.344,0.197,2.09365641933725e-251,"0","GTF2I"
1.03324397094612e-251,0.76494332459711,0.438,0.28,2.0347673519842e-247,"0","RGS19"
4.59551836739414e-249,1.03945242351918,0.29,0.156,9.04995432090928e-245,"0","SCNM1"
5.4678455495862e-249,0.916721256523387,0.312,0.171,1.07678282408001e-244,"0","ARF3"
9.9580450327339e-248,0.648279953413645,0.303,0.161,1.96103780829629e-243,"0","APP"
1.66574405853642e-246,0.966956585681427,0.318,0.178,3.28034977447577e-242,"0","PTRHD1"
8.20898676688194e-246,0.937267924068459,0.34,0.197,1.61659576400206e-241,"0","PPP1CB"
1.93088775071773e-244,1.05077088447953,0.281,0.15,3.80249724748842e-240,"0","VMA21"
3.18430582407674e-244,0.98338759231142,0.267,0.137,6.27085345935433e-240,"0","HIPK2"
2.50518534214279e-241,0.968458429626647,0.318,0.181,4.9334614942818e-237,"0","TUBGCP2"
4.14189347495085e-241,0.604279077400101,0.676,0.559,8.15663082022071e-237,"0","STK17B"
1.4240495229102e-239,0.637034734246512,0.623,0.495,2.80438072546706e-235,"0","PSMA7"
2.89685097001484e-239,1.04642950345457,0.285,0.155,5.70476861525022e-235,"0","WASHC2C"
9.95591142096727e-238,1.01229053408477,0.291,0.159,1.96061763613108e-233,"0","CHCHD5"
8.54125837153839e-237,0.740051486268044,0.382,0.233,1.68203001110705e-232,"0","RIOK3"
3.3376248841527e-236,0.742238796856369,0.49,0.34,6.57278468436192e-232,"0","EIF3A"
1.03962840149589e-234,1.16053032729032,0.253,0.131,2.04734021106586e-230,"0","PLIN2"
1.33046930214047e-233,0.688694486298023,0.547,0.411,2.62009319670523e-229,"0","COX5A"
2.73232349745594e-228,0.902636897430297,0.333,0.196,5.38076466353998e-224,"0","PSMA4"
4.95902862001143e-228,0.774172910137922,0.455,0.31,9.7658150613885e-224,"0","PPP4C"
1.10010884299599e-227,0.983451423956571,0.297,0.167,2.16644434451201e-223,"0","TRIM38"
2.19515642106018e-227,0.664760771735606,0.561,0.421,4.3229215399938e-223,"0","COPE"
2.25874989550109e-226,0.958428750588335,0.284,0.155,4.4481561692103e-222,"0","WASHC4"
5.68893335907752e-226,1.04028448320627,0.258,0.135,1.12032164640314e-221,"0","A1BG"
1.05761729537108e-225,0.682833858526058,0.572,0.439,2.08276573977426e-221,"0","ATP5ME"
1.98619409662493e-225,0.684887365529226,0.535,0.392,3.91141203448348e-221,"0","TCF25"
2.83404264971331e-225,0.790759994345615,0.37,0.224,5.58108019008042e-221,"0","ID2"
1.40837238670662e-224,0.755037454791334,0.47,0.327,2.77350774114136e-220,"0","NDUFA2"
1.57680693357668e-223,1.325981371498,0.321,0.196,3.10520589429256e-219,"0","ISG15"
6.64228481916444e-220,0.729267664078862,0.474,0.33,1.30806514943805e-215,"0","SEM1"
5.0892066426292e-219,1.01611944257971,0.263,0.141,1.00221746413297e-214,"0","GLTP"
3.02985575759498e-218,0.996065003536255,0.25,0.131,5.96669494343179e-214,"0","CLIP1"
5.96205896612193e-218,0.510375909435692,0.728,0.637,1.17410827219839e-213,"0","ATP5F1D"
7.34436081234322e-217,0.763922606232879,0.398,0.253,1.44632497477475e-212,"0","RIN3"
7.956376823904e-216,0.615565333797235,0.55,0.411,1.56684928793141e-211,"0","SQSTM1"
5.5015367695953e-213,0.904683270502276,0.313,0.183,1.0834176360364e-208,"0","SHOC2"
3.17420679433243e-209,0.925856292536474,0.275,0.151,6.25096544007885e-205,"0","SFT2D1"
3.31010648872251e-209,0.744778436731182,0.372,0.232,6.51859270824124e-205,"0","IQGAP2"
6.41956405634643e-209,0.89219941613652,0.337,0.205,1.2642047496163e-204,"0","MAP4K4"
5.77083006284455e-207,0.778304268157223,0.396,0.258,1.13644956427598e-202,"0","ZNHIT1"
4.3169355815973e-206,0.765691574892598,0.418,0.279,8.50134124083957e-202,"0","KDELR1"
4.83764043533553e-206,0.836545515913732,0.386,0.25,9.52676530930625e-202,"0","JMJD1C"
2.25738721993564e-205,0.50378692092063,0.716,0.619,4.44547265221926e-201,"0","PRR13"
1.93179948275844e-204,0.755091191742586,0.426,0.287,3.8042927213962e-200,"0","XRN2"
7.03328387624186e-201,0.920088049649171,0.29,0.168,1.38506459374831e-196,"0","SNF8"
9.40227429226181e-200,0.835084120329188,0.325,0.196,1.85158987637512e-195,"0","EIF4G1"
2.98367045220702e-198,0.904695361736177,0.277,0.156,5.87574222153128e-194,"0","CREBBP"
2.38112922927333e-196,0.875810144619139,0.31,0.185,4.68915779120797e-192,"0","LSM10"
5.55669812693885e-195,0.639841442837928,0.527,0.397,1.09428056213807e-190,"0","MICOS10"
5.39145327125801e-192,0.721135659843505,0.437,0.303,1.06173889270884e-187,"0","POMP"
6.41633766279875e-191,0.815881086773923,0.354,0.225,1.26356937593496e-186,"0","KMT2C"
1.36813714092596e-188,0.852712993314412,0.319,0.195,2.6942724716255e-184,"0","TRIM44"
1.79765244021838e-188,0.600967881079339,0.524,0.393,3.54011695052206e-184,"0","PRDX5"
3.41216583142709e-186,0.760398344165774,0.367,0.237,6.71957817182936e-182,"0","NIN"
1.31640933297638e-185,0.774606302751488,0.37,0.242,2.59240489943039e-181,"0","MRPL52"
8.19185749603023e-184,0.707761874539882,0.25,0.136,1.61322249669323e-179,"0","PTPRJ"
1.00144826547592e-183,0.874121510844098,0.298,0.179,1.97215206920173e-179,"0","USP4"
1.14635798826322e-183,0.597652059385076,0.559,0.435,2.25752278628676e-179,"0","ATP5PD"
2.78718822504145e-182,0.679443834218384,0.441,0.311,5.48880977157414e-178,"0","BNIP2"
1.46873939214546e-181,0.700012909635443,0.452,0.323,2.89238848495205e-177,"0","COPS9"
1.90525913290194e-181,0.545704620552911,0.547,0.416,3.75202681042379e-177,"0","DBI"
5.47930551527929e-181,0.739415086544281,0.381,0.252,1.07903963512395e-176,"0","IFI16"
8.39958814926692e-181,0.556609367734678,0.582,0.462,1.65413089423513e-176,"0","PSMB10"
6.63759191245894e-180,0.530148794500865,0.652,0.558,1.30714097532054e-175,"0","NDUFA1"
5.37348005512829e-179,0.768304020210162,0.323,0.2,1.05819942725641e-174,"0","MIEN1"
9.76722791818442e-178,0.893740087980978,0.274,0.161,1.92346019392806e-173,"0","ETHE1"
5.77033931540236e-177,0.90136824405385,0.269,0.157,1.13635292138219e-172,"0","HADHB"
1.00302526029603e-176,0.627946934583636,0.486,0.358,1.97525764510097e-172,"0","VAPA"
2.25809222011355e-176,0.635413656387067,0.512,0.389,4.44686100906961e-172,"0","NDUFC2"
7.24140140635263e-175,0.588754594770662,0.515,0.386,1.42604917895302e-170,"0","CANX"
2.10403195690718e-173,0.752165052333259,0.312,0.191,4.14347013273731e-169,"0","HK1"
6.23159728174472e-173,0.907415288820833,0.252,0.144,1.22718845269399e-168,"0","GUSB"
8.83551497215185e-173,0.525791749824455,0.583,0.462,1.73997796346586e-168,"0","ARPC4"
3.02936490906374e-171,0.871880085843429,0.258,0.149,5.96572831541922e-167,"0","ARL8B"
3.13324461935624e-171,0.52184129379708,0.61,0.506,6.17029862889824e-167,"0","BRK1"
3.43830785182246e-171,0.747849216887248,0.349,0.226,6.77105965259397e-167,"0","DYNLT1"
2.16361083808342e-170,0.680088905507529,0.345,0.22,4.26079882343768e-166,"0","UBE2J1"
5.70135059573316e-166,0.915046478473184,0.291,0.18,1.12276697281773e-161,"0","XAF1"
3.45655739529336e-164,0.726268316919083,0.321,0.202,6.80699847855122e-160,"0","IGF2R"
7.79869693898517e-164,0.744729235529712,0.34,0.22,1.53579738819435e-159,"0","CIAO2A"
8.24318099568722e-164,0.779350118852328,0.325,0.209,1.62332963348068e-159,"0","ATP6AP1"
1.26466873995239e-163,0.621172966806325,0.464,0.339,2.49051214958825e-159,"0","PRDX1"
1.46741048094236e-163,0.882847768632107,0.302,0.19,2.88977146011979e-159,"0","CTNNB1"
4.70366549374011e-163,0.771685772273682,0.308,0.192,9.26292845682241e-159,"0","AC004687.1"
1.2747465635459e-162,0.779772613266429,0.325,0.209,2.51035840759093e-158,"0","PSMB4"
3.80489633747324e-162,0.875210467230629,0.268,0.16,7.49298235738605e-158,"0","MLX"
8.56658581735093e-162,0.72394341236199,0.364,0.244,1.68701774501092e-157,"0","LAMTOR5"
4.10156978332384e-161,0.749620558663618,0.336,0.218,8.07722137429964e-157,"0","CLTB"
6.47712431868015e-161,0.520754032237642,0.631,0.537,1.27554009207768e-156,"0","ATP6V0E1"
1.74953520904656e-160,0.818744492556054,0.269,0.161,3.44535968717539e-156,"0","CTDSP2"
1.26610254922883e-159,0.780776102594239,0.293,0.181,2.49333575019633e-155,"0","VTI1B"
1.84454507797544e-159,0.707933126519468,0.338,0.218,3.63246262205703e-155,"0","CMTM7"
2.65841054445475e-158,0.65464869854117,0.426,0.303,5.23520788519474e-154,"0","KLF13"
2.88546757541557e-158,0.755129083312021,0.307,0.193,5.68235129626588e-154,"0","IGFLR1"
6.45659741521206e-158,0.58002189912259,0.528,0.414,1.27149772897771e-153,"0","COX7B"
1.51905659418309e-157,0.668896047781335,0.273,0.162,2.99147815092476e-153,"0","TUBB4B"
7.259997376476e-156,0.810485917052536,0.276,0.168,1.42971128334942e-151,"0","RNF13"
1.40660291773386e-155,0.811423369492886,0.283,0.174,2.77002312589329e-151,"0","CHD4"
9.78798313646617e-155,0.742119354072897,0.293,0.182,1.92754751906428e-150,"0","CAT"
2.66462278536394e-154,0.845153001132226,0.269,0.163,5.2474416512172e-150,"0","ARRDC1"
8.5454063140267e-154,0.701970239688839,0.287,0.175,1.68284686542128e-149,"0","HDGF"
9.53734966702125e-154,0.602131636784688,0.49,0.373,1.8781902699265e-149,"0","PET100"
4.2376978694988e-151,0.677719902732235,0.385,0.268,8.34529841440398e-147,"0","TMEM256"
3.96821093061416e-150,0.764506238573305,0.306,0.196,7.81459778565847e-146,"0","DCP2"
1.37610902432425e-149,0.823009725323327,0.253,0.151,2.70997150160175e-145,"0","RC3H1"
3.11676949785818e-148,0.739971249769082,0.297,0.187,6.13785417213212e-144,"0","LASP1"
9.01691165582734e-148,0.515156648558543,0.37,0.248,1.77570041238208e-143,"0","NORAD"
2.76652854450626e-147,0.598140776588653,0.355,0.234,5.44812466269618e-143,"0","REL"
4.08961226907263e-147,0.693177713311409,0.327,0.213,8.05367344148473e-143,"0","MAPK1"
2.05080724002669e-146,0.735382081674806,0.316,0.206,4.03865469778456e-142,"0","ERICH1"
1.37321860295849e-145,0.737575165835056,0.297,0.189,2.70427939480615e-141,"0","TOP1"
1.69285279764752e-145,0.687311803841017,0.364,0.25,3.33373501440727e-141,"0","YY1"
1.94957810076455e-145,0.511164898997511,0.416,0.288,3.83930415383563e-141,"0","DOK2"
1.39102160295633e-144,0.813695749009445,0.263,0.161,2.73933884270191e-140,"0","TMED5"
7.19564840687514e-144,0.778731249586853,0.286,0.18,1.41703904076592e-139,"0","GMIP"
7.69274181930646e-143,0.698354165068382,0.328,0.216,1.51493164647602e-138,"0","RB1"
